ID,t2w_spac_x,t2w_spac_y,t2w_spac_z
s_320,0.484375,0.484375,5.625002384185791
s_943,0.5859379768371582,0.5859379768371582,5.5
s_413,0.625,0.6250079870223999,5.5000224113464355
s_965,0.484375,0.484375,4.80000114440918
s_103,0.625,0.6250079870223999,5.8000593185424805
s_74,1.0,1.0,5.200000762939453
s_224,0.5859379768371582,0.5859460234642029,5.5000081062316895
s_984,0.625,0.6249970197677612,5.000004291534424
s_414,0.703125,0.7031340003013611,5.8000030517578125
s_54,0.5859379768371582,0.5859379768371582,5.5
s_827,0.625,0.625,5.500011444091797
s_125,0.5859379768371582,0.5859370231628418,5.499981880187988
s_746,0.625,0.6249989867210388,5.500033378601074
s_604,0.6445310115814209,0.6445369720458984,6.0000200271606445
s_734,0.5,0.5,4.799999713897705
s_378,0.625,0.625,5.5
s_993,0.5859379768371582,0.5859400033950806,5.500023365020752
s_870,0.6445310115814209,0.6445310115814209,5.800053596496582
s_305,0.625,0.6249960064888,5.500004291534424
s_237,0.6445310115814209,0.6445389986038208,5.999904155731201
s_109,0.5859379768371582,0.5859379768371582,5.0
s_743,0.625,0.6250010132789612,5.5000810623168945
s_541,0.625,0.625,5.5
s_467,0.5859379768371582,0.5859400033950806,5.5000410079956055
s_969,0.6445310115814209,0.6445249915122986,6.000008583068848
s_570,0.625,0.625,5.500010013580322
s_634,0.625,0.625,5.5
s_947,0.6445310115814209,0.6445329785346985,5.999984264373779
s_240,0.484375,0.484375,4.799998760223389
s_298,0.515625,0.515625,5.200000286102295
s_637,0.625,0.6249930262565613,5.499993324279785
s_704,0.625,0.625,5.5
s_595,0.625,0.625,6.0
s_104,0.5859379768371582,0.5859379768371582,5.5
s_695,0.5859379768371582,0.5859379768371582,5.5
s_794,0.546875,0.5468760132789612,5.000053882598877
s_951,0.625,0.625,5.500000953674316
s_958,0.5859379768371582,0.5859379768371582,5.5
s_852,0.5664060115814209,0.5664010047912598,5.799983978271484
s_605,0.625,0.6249920129776001,5.500025749206543
s_270,0.5859379768371582,0.5859379768371582,5.500011444091797
s_100,0.484375,0.484375,5.199999809265137
s_992,0.625,0.6249949932098389,5.899989604949951
s_1005,0.484375,0.484375,4.800002574920654
s_594,0.6640620231628418,0.6640620231628418,6.299960136413574
s_136,0.625,0.625,5.500000953674316
s_24,0.5859379768371582,0.5859349966049194,5.500021934509277
s_53,0.5859379768371582,0.5859379768371582,5.5
s_5,0.5859379768371582,0.5859360098838806,5.500057220458984
s_611,0.5859389901161194,0.5859379768371582,5.499984264373779
s_620,0.625,0.6250029802322388,5.500036716461182
s_645,0.625,0.6250039935112,5.500034332275391
s_699,0.5859379768371582,0.5859379768371582,5.5
s_982,0.5859379768371582,0.5859429836273193,5.4999871253967285
s_1020,0.5859379768371582,0.5859379768371582,5.5
s_264,0.484375,0.484375,6.074999809265137
s_1002,0.625,0.625,5.5
s_557,0.484375,0.484375,5.2000017166137695
s_256,0.625,0.6250050067901611,5.999989986419678
s_571,0.484375,0.484375,4.800002574920654
s_433,0.5859379768371582,0.5859410166740417,5.000002861022949
s_691,0.484375,0.484375,5.1999993324279785
s_892,0.5859379768371582,0.5859460234642029,5.4999566078186035
s_616,0.484375,0.484375,4.800000190734863
s_832,0.484375,0.484375,4.199997901916504
s_455,0.5859379768371582,0.5859379768371582,5.5
s_402,0.484375,0.484375,4.799999713897705
s_19,0.546875,0.546875,4.999949932098389
s_235,0.515625,0.515625,4.800000190734863
s_113,0.5859379768371582,0.5859339833259583,5.799926280975342
s_187,0.484375,0.484375,4.799999713897705
s_259,0.5859379768371582,0.5859320163726807,5.500058174133301
s_529,0.5859379768371582,0.5859379768371582,5.5000200271606445
s_690,0.5859379768371582,0.5859379768371582,5.5
s_210,0.5859379768371582,0.5859379768371582,5.5
s_932,0.5859379768371582,0.5859379768371582,5.5
s_618,0.625,0.6250090003013611,5.499998092651367
s_596,0.484375,0.484375,4.8000006675720215
s_32,0.5859379768371582,0.5859439969062805,5.500072956085205
s_216,0.5859379768371582,0.5859379768371582,5.5
s_895,0.859375,0.859375,5.0
s_441,0.5859379768371582,0.5859379768371582,5.500003337860107
s_860,0.484375,0.484375,4.800002574920654
s_567,0.5859379768371582,0.5859389901161194,5.49992561340332
s_742,0.515625,0.515625,4.7999982833862305
s_255,0.484375,0.484375,4.8000006675720215
s_200,0.484375,0.484375,5.40000057220459
s_930,0.625,0.6249930262565613,6.000017166137695
s_615,0.5859379768371582,0.5859460234642029,5.500020503997803
s_353,0.5859379768371582,0.5859419703483582,5.500014305114746
s_513,0.5859379768371582,0.5859379768371582,6.000033378601074
s_894,0.5859379768371582,0.5859469771385193,5.500020503997803
s_352,0.5664060115814209,0.5664089918136597,5.799986839294434
s_953,0.484375,0.484375,5.200000286102295
s_913,0.484375,0.484375,4.8000006675720215
s_359,0.5859379768371582,0.5859419703483582,5.500001907348633
s_344,0.5859379768371582,0.5859419703483582,5.5000104904174805
s_208,0.5859379768371582,0.5859310030937195,4.999969005584717
s_842,0.625,0.6249960064888,5.499923229217529
s_981,0.5859379768371582,0.5859379768371582,5.5000128746032715
s_800,0.5859379768371582,0.5859339833259583,5.699998378753662
s_711,0.484375,0.484375,4.800000190734863
s_789,0.625,0.625,5.5000200271606445
s_788,0.5859379768371582,0.5859349966049194,5.500027656555176
s_979,0.6445310115814209,0.6445410251617432,5.5000224113464355
s_365,0.5,0.5,4.799999713897705
s_763,0.625,0.625,5.5
s_481,0.484375,0.484375,5.200000286102295
s_778,0.625,0.625,5.500000476837158
s_490,0.484375,0.484375,4.799999713897705
s_866,0.5859379768371582,0.5859370231628418,5.5000433921813965
s_986,0.625,0.6250020265579224,5.50006103515625
s_345,0.625,0.6249989867210388,5.500033378601074
s_12,0.6640620231628418,0.6640639901161194,6.000006198883057
s_724,0.484375,0.484375,4.799998760223389
s_576,0.5859379768371582,0.5859339833259583,5.499964714050293
s_454,0.5859379768371582,0.5859360098838806,5.499993324279785
s_157,0.484375,0.484375,4.799999713897705
s_18,0.59375,0.59375,2.1999998092651367
s_621,0.6445310115814209,0.6445249915122986,5.499975681304932
s_231,0.6250029802322388,0.6249909996986389,5.499970436096191
s_539,0.5468710064888,0.546875,5.499958515167236
s_593,0.6250079870223999,0.6249939799308777,5.5000715255737305
s_38,0.625,0.6249949932098389,5.499955654144287
s_410,0.6445310115814209,0.6445320248603821,6.0000200271606445
s_591,0.5859379768371582,0.5859379768371582,5.500029563903809
s_478,0.625,0.625,5.499980926513672
s_50,0.484375,0.484375,4.799999713897705
s_655,0.625,0.6250050067901611,5.800042152404785
s_562,0.484375,0.484375,6.0
s_820,0.5664060115814209,0.5664119720458984,6.0000152587890625
s_341,0.5859379768371582,0.5859379768371582,5.5
s_948,0.484375,0.484375,4.800000190734863
s_647,0.5859379768371582,0.5859410166740417,5.499962329864502
s_934,0.5859379768371582,0.5859379768371582,5.5
s_857,0.625,0.6249909996986389,6.0000081062316895
s_55,0.484375,0.484375,5.200000286102295
s_86,0.5859379768371582,0.5859379768371582,5.5
s_34,0.625,0.6249949932098389,6.000041484832764
s_758,0.625,0.6250090003013611,5.999996185302734
s_728,0.484375,0.484375,4.8000006675720215
s_358,0.484375,0.484375,5.200000286102295
s_245,0.5859379768371582,0.5859429836273193,5.499994277954102
s_556,0.484375,0.484375,4.80000114440918
s_294,0.5859379768371582,0.5859339833259583,5.500029563903809
s_798,0.5859379768371582,0.5859389901161194,5.4999613761901855
s_482,0.484375,0.484375,4.799998760223389
s_999,0.625,0.625,5.5
s_661,0.484375,0.484375,5.2000017166137695
s_845,0.625,0.6249920129776001,5.499950885772705
s_179,0.625,0.6250100135803223,6.0
s_681,0.484375,0.484375,4.799999713897705
s_874,0.484375,0.484375,4.800000190734863
s_888,0.5859379768371582,0.5859379768371582,5.5
s_518,0.484375,0.484375,4.80000114440918
s_438,0.546875,0.546875,5.0
s_973,0.6445310115814209,0.6445289850234985,6.000000953674316
s_786,0.484375,0.484375,5.1999993324279785
s_418,0.484375,0.484375,4.999999523162842
s_132,0.5859379768371582,0.5859310030937195,5.500082015991211
s_877,0.625,0.625,5.800000190734863
s_266,0.625,0.6249970197677612,5.500051975250244
s_784,0.5859379768371582,0.5859330296516418,5.499958515167236
s_9,0.5625,0.5625,6.000000476837158
s_286,0.625,0.625,5.4999895095825195
s_465,0.6054689884185791,0.6054649949073792,5.500007152557373
s_297,0.5859379768371582,0.5859379768371582,5.5
s_756,0.625,0.625,5.5
s_366,0.5859379768371582,0.5859379768371582,5.4999494552612305
s_371,0.5859379768371582,0.5859379768371582,5.499951362609863
s_718,0.625,0.6249949932098389,5.800000190734863
s_1018,0.625,0.6250060200691223,5.499931335449219
s_976,0.625,0.6250090003013611,5.799936294555664
s_212,0.484375,0.484375,4.8000006675720215
s_855,0.5859379768371582,0.5859389901161194,5.500069618225098
s_334,0.5859379768371582,0.5859289765357971,5.499972343444824
s_904,0.6640620231628418,0.6640679836273193,5.499999523162842
s_879,0.6445310115814209,0.6445289850234985,5.999941349029541
s_307,0.5859379768371582,0.5859379768371582,4.9999799728393555
s_236,0.484375,0.484375,5.849999904632568
s_416,0.625,0.625,5.5
s_772,0.625,0.6250039935112,6.000000476837158
