Classifier,Fold,Repeat,train_auc,train_f1_macro,val_auc,val_mcc,val_kappa,val_f1_macro,val_accuracy,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
KNN,23,5,0.9531221446453193,0.6035095954854276,0.7765660368934703,0.49548267366141413,0.4941580756013746,0.4239882457967564,0.6805555555555556,0.4262827358250699,"[0.0, 0.09090909090909091, 0.625, 0.8169014084507042, 0.6428571428571429]","[0.0, 0.2, 0.6521739130434783, 0.8055555555555556, 0.47368421052631576]","[0.0, 0.125, 0.6382978723404256, 0.8111888111888111, 0.5454545454545454]","[0.0, 0.2, 0.6521739130434783, 0.8055555555555556, 0.47368421052631576]"
KNN,24,5,0.9522795581867303,0.544097803985842,0.8024532896179064,0.4978595124208313,0.4955600814663951,0.4349177932042382,0.7013888888888888,0.4291479266162811,"[0.0, 0.2857142857142857, 0.6304347826086957, 0.7926829268292683, 0.5555555555555556]","[0.0, 0.2222222222222222, 0.7435897435897436, 0.8227848101265823, 0.35714285714285715]","[0.0, 0.25, 0.6823529411764706, 0.8074534161490683, 0.43478260869565216]","[0.0, 0.2222222222222222, 0.7435897435897436, 0.8227848101265823, 0.35714285714285715]"
KNN,25,5,0.953182190622529,0.6307004850769757,0.7218365805316668,0.5055157089963187,0.4998742138364779,0.4445437246628609,0.704225352112676,0.4223643155350472,"[0.0, 0.3333333333333333, 0.6590909090909091, 0.7380952380952381, 0.8]","[0.0, 0.16666666666666666, 0.7073170731707317, 0.8378378378378378, 0.4]","[0.0, 0.2222222222222222, 0.6823529411764706, 0.7848101265822784, 0.5333333333333333]","[0.0, 0.16666666666666666, 0.7073170731707317, 0.8378378378378378, 0.4]"
KNN,26,6,0.9510366546243784,0.5182825866108266,0.8192273600155368,0.5378154143136357,0.5344673231871083,0.47744572826165016,0.7202797202797203,0.5023029918717934,"[0.0, 0.3333333333333333, 0.6444444444444445, 0.8533333333333334, 0.5]","[0.0, 0.25, 0.7631578947368421, 0.7710843373493976, 0.7272727272727273]","[0.0, 0.2857142857142857, 0.6987951807228916, 0.810126582278481, 0.5925925925925926]","[0.0, 0.25, 0.7631578947368421, 0.7710843373493976, 0.7272727272727273]"
KNN,27,6,0.9555568884967467,0.5617876435159044,0.8362077116801554,0.4622030763452519,0.46071537756037906,0.46168676579635476,0.6597222222222222,0.4424547803617571,"[0.0, 0.5, 0.5833333333333334, 0.7567567567567568, 0.6666666666666666]","[0.0, 0.25, 0.6511627906976745, 0.7777777777777778, 0.5333333333333333]","[0.0, 0.3333333333333333, 0.6153846153846154, 0.7671232876712328, 0.5925925925925926]","[0.0, 0.25, 0.6511627906976745, 0.7777777777777778, 0.5333333333333333]"
KNN,28,6,0.9489099949165082,0.5780016593213977,0.7966783858011239,0.5236630981304783,0.5113122171945701,0.4508818342151676,0.7083333333333334,0.4395721632563738,"[0.0, 0.25, 0.6666666666666666, 0.7272727272727273, 1.0]","[0.0, 0.25, 0.7368421052631579, 0.8648648648648649, 0.34615384615384615]","[0.0, 0.25, 0.7, 0.7901234567901234, 0.5142857142857142]","[0.0, 0.25, 0.7368421052631579, 0.8648648648648649, 0.34615384615384615]"
KNN,29,6,0.9511454941827939,0.6079369150194397,0.8621376868898768,0.5916633836091989,0.5904534606205251,0.48076150370662807,0.7482517482517482,0.4748249619482497,"[0.0, 0.16666666666666666, 0.7111111111111111, 0.8289473684210527, 0.7857142857142857]","[0.0, 0.25, 0.7111111111111111, 0.863013698630137, 0.55]","[0.0, 0.2, 0.7111111111111111, 0.8456375838926175, 0.6470588235294118]","[0.0, 0.25, 0.7111111111111111, 0.863013698630137, 0.55]"
KNN,30,6,0.9571006093678138,0.5996730518454156,0.7425903622180392,0.37464325450753905,0.36818851251840945,0.36449604743083003,0.6223776223776224,0.3636781609195402,"[0.0, 0.2, 0.4, 0.7471264367816092, 0.6363636363636364]","[0.0, 0.1, 0.5517241379310345, 0.8333333333333334, 0.3333333333333333]","[0.0, 0.13333333333333333, 0.463768115942029, 0.7878787878787878, 0.4375]","[0.0, 0.1, 0.5517241379310345, 0.8333333333333334, 0.3333333333333333]"
KNN,31,7,0.9519603097349245,0.5542113186158354,0.7450843103630165,0.4766479515277636,0.4682171760823446,0.4169864544058092,0.6736111111111112,0.4077816492450639,"[0.0, 0.3333333333333333, 0.6046511627906976, 0.7176470588235294, 0.6923076923076923]","[0.0, 0.08333333333333333, 0.6341463414634146, 0.8714285714285714, 0.45]","[0.0, 0.13333333333333333, 0.6190476190476191, 0.7870967741935484, 0.5454545454545454]","[0.0, 0.08333333333333333, 0.6341463414634146, 0.8714285714285714, 0.45]"
KNN,32,7,0.9542868765635351,0.5810068579932512,0.7360724414296483,0.47072723856216664,0.46674566730854683,0.43063934057909964,0.6527777777777778,0.43167602667602667,"[0.0, 0.125, 0.5, 0.8115942028985508, 0.7647058823529411]","[0.0, 0.125, 0.6857142857142857, 0.7567567567567568, 0.5909090909090909]","[0.0, 0.125, 0.5783132530120482, 0.7832167832167832, 0.6666666666666666]","[0.0, 0.125, 0.6857142857142857, 0.7567567567567568, 0.5909090909090909]"
KNN,33,7,0.9531521090528438,0.6023513258345,0.7335632009031069,0.5598540869505247,0.5565891472868216,0.44560573476702514,0.7342657342657343,0.4320874247703516,"[0.0, 0.25, 0.6938775510204082, 0.8205128205128205, 0.6666666666666666]","[0.0, 0.125, 0.8292682926829268, 0.8311688311688312, 0.375]","[0.0, 0.16666666666666666, 0.7555555555555555, 0.8258064516129032, 0.48]","[0.0, 0.125, 0.8292682926829268, 0.8311688311688312, 0.375]"
KNN,34,7,0.9473335984003344,0.5688939057329245,0.8683867340336556,0.5542826928341756,0.5479577406205807,0.46815409787297335,0.7342657342657343,0.46282163742690063,"[0.0, 0.2, 0.6170212765957447, 0.8170731707317073, 1.0]","[0.0, 0.25, 0.8055555555555556, 0.8375, 0.42105263157894735]","[0.0, 0.2222222222222222, 0.6987951807228916, 0.8271604938271605, 0.5925925925925926]","[0.0, 0.25, 0.8055555555555556, 0.8375, 0.42105263157894735]"
KNN,35,7,0.9537356427723939,0.6076915228855153,0.7920866508657131,0.39264095732419685,0.39026837220968147,0.3963943230389893,0.6433566433566433,0.41446202531645576,"[0.0, 0.3, 0.5714285714285714, 0.7380952380952381, 0.42857142857142855]","[0.0, 0.5, 0.6, 0.7848101265822784, 0.1875]","[0.0, 0.375, 0.5853658536585366, 0.7607361963190185, 0.2608695652173913]","[0.0, 0.5, 0.6, 0.7848101265822784, 0.1875]"
KNN,36,8,0.9545108712815423,0.5998234472434759,0.7496762563133368,0.4887072067133422,0.4879446168536643,0.4221662038026063,0.6853146853146853,0.41937504731622377,"[0.0, 0.14285714285714285, 0.6444444444444445, 0.7792207792207793, 0.5714285714285714]","[0.0, 0.125, 0.6904761904761905, 0.8108108108108109, 0.47058823529411764]","[0.0, 0.13333333333333333, 0.6666666666666666, 0.7947019867549668, 0.5161290322580645]","[0.0, 0.125, 0.6904761904761905, 0.8108108108108109, 0.47058823529411764]"
KNN,37,8,0.9560125851934533,0.6172212601893361,0.7944385305328762,0.4879658238946451,0.48467403142990506,0.4111290322580645,0.6805555555555556,0.39967283072546234,"[0.0, 0.0, 0.6428571428571429, 0.7654320987654321, 0.8181818181818182]","[0.0, 0.0, 0.7105263157894737, 0.8378378378378378, 0.45]","[0.0, 0.0, 0.675, 0.8, 0.5806451612903226]","[0.0, 0.0, 0.7105263157894737, 0.8378378378378378, 0.45]"
KNN,38,8,0.9554635462405485,0.644168444957525,0.7745122176153935,0.5125200546312465,0.5107983499150692,0.456464203467476,0.7083333333333334,0.44635362253009314,"[0.0, 0.3333333333333333, 0.5681818181818182, 0.8148148148148148, 0.7142857142857143]","[0.0, 0.14285714285714285, 0.6756756756756757, 0.825, 0.5882352941176471]","[0.0, 0.2, 0.6172839506172839, 0.8198757763975155, 0.6451612903225806]","[0.0, 0.14285714285714285, 0.6756756756756757, 0.825, 0.5882352941176471]"
KNN,39,8,0.9495048465133756,0.6138766801857894,0.8859814241363393,0.41961841336260225,0.4177998534321309,0.3986807376878565,0.6503496503496503,0.3966048824593128,"[0.0, 0.18181818181818182, 0.5333333333333333, 0.7948717948717948, 0.625]","[0.0, 0.2857142857142857, 0.6, 0.7848101265822784, 0.3125]","[0.0, 0.2222222222222222, 0.5647058823529412, 0.7898089171974523, 0.4166666666666667]","[0.0, 0.2857142857142857, 0.6, 0.7848101265822784, 0.3125]"
KNN,40,8,0.9544012492024281,0.5445719373243161,0.8356355274878521,0.47207845795179376,0.46836031291147084,0.43222900637048073,0.6643356643356644,0.43344488877544274,"[0.0, 0.2, 0.5116279069767442, 0.7922077922077922, 0.7692307692307693]","[0.0, 0.2857142857142857, 0.6111111111111112, 0.8356164383561644, 0.43478260869565216]","[0.0, 0.23529411764705882, 0.5569620253164557, 0.8133333333333334, 0.5555555555555556]","[0.0, 0.2857142857142857, 0.6111111111111112, 0.8356164383561644, 0.43478260869565216]"
KNN,41,9,0.947539809829766,0.5682299504537787,0.7944149660157704,0.5763569370586776,0.5753286147623862,0.5013192239858906,0.7569444444444444,0.4846740809391412,"[0.0, 0.25, 0.6666666666666666, 0.8352941176470589, 0.9]","[0.0, 0.25, 0.717948717948718, 0.8554216867469879, 0.6]","[0.0, 0.25, 0.691358024691358, 0.8452380952380952, 0.72]","[0.0, 0.25, 0.717948717948718, 0.8554216867469879, 0.6]"
KNN,42,9,0.9519243820643883,0.5897769770155625,0.842575744141547,0.5334638796688729,0.5305978898007034,0.4931798360369789,0.7062937062937062,0.47903403785756726,"[0.0, 0.4444444444444444, 0.6521739130434783, 0.7792207792207793, 0.7777777777777778]","[0.0, 0.4444444444444444, 0.6818181818181818, 0.8571428571428571, 0.4117647058823529]","[0.0, 0.4444444444444444, 0.6666666666666666, 0.8163265306122449, 0.5384615384615384]","[0.0, 0.4444444444444444, 0.6818181818181818, 0.8571428571428571, 0.4117647058823529]"
KNN,43,9,0.9508410213045775,0.5911058592439915,0.7723653397074016,0.5529610163189022,0.5498593310409503,0.4653376571656141,0.7222222222222222,0.4567893217893218,"[0.0, 0.16666666666666666, 0.6222222222222222, 0.8205128205128205, 0.8461538461538461]","[0.0, 0.125, 0.7777777777777778, 0.8311688311688312, 0.55]","[0.0, 0.14285714285714285, 0.691358024691358, 0.8258064516129032, 0.6666666666666666]","[0.0, 0.125, 0.7777777777777778, 0.8311688311688312, 0.55]"
KNN,44,9,0.9575624000499211,0.5916525508039918,0.8225375094613451,0.43952225775593046,0.4372386652455522,0.3837104392412417,0.6643356643356644,0.3781815114709851,"[0.0, 0.125, 0.5555555555555556, 0.7901234567901234, 0.5555555555555556]","[0.0, 0.1, 0.6578947368421053, 0.8205128205128205, 0.3125]","[0.0, 0.1111111111111111, 0.6024096385542169, 0.8050314465408805, 0.4]","[0.0, 0.1, 0.6578947368421053, 0.8205128205128205, 0.3125]"
KNN,45,9,0.9507244260790214,0.5705383460282973,0.7970666794160477,0.5306179560073647,0.5267087438423645,0.45707045567672744,0.6993006993006993,0.4464603174603175,"[0.0, 0.25, 0.6, 0.7866666666666666, 0.8125]","[0.0, 0.14285714285714285, 0.75, 0.8194444444444444, 0.52]","[0.0, 0.18181818181818182, 0.6666666666666666, 0.8027210884353742, 0.6341463414634146]","[0.0, 0.14285714285714285, 0.75, 0.8194444444444444, 0.52]"
KNN,46,10,0.9469172721745289,0.569515570949835,0.7530280167133713,0.536686727948732,0.5350339037778495,0.4714856154402204,0.7222222222222222,0.46244544329359655,"[0.0, 0.25, 0.6363636363636364, 0.8148148148148148, 0.8]","[0.0, 0.3333333333333333, 0.6511627906976745, 0.8571428571428571, 0.47058823529411764]","[0.0, 0.2857142857142857, 0.6436781609195402, 0.8354430379746836, 0.5925925925925926]","[0.0, 0.3333333333333333, 0.6511627906976745, 0.8571428571428571, 0.47058823529411764]"
KNN,47,10,0.9517547308896246,0.5653378533567757,0.8157909567496724,0.43676419407203826,0.43267211201866973,0.41363256626414524,0.6433566433566433,0.41643697478991604,"[0.0, 0.2222222222222222, 0.5348837209302325, 0.7662337662337663, 0.6666666666666666]","[0.0, 0.2857142857142857, 0.6764705882352942, 0.7866666666666666, 0.3333333333333333]","[0.0, 0.25, 0.5974025974025974, 0.7763157894736842, 0.4444444444444444]","[0.0, 0.2857142857142857, 0.6764705882352942, 0.7866666666666666, 0.3333333333333333]"
KNN,48,10,0.9565627404705296,0.6142666052900948,0.7632206510210813,0.46012917107658113,0.45523329129886514,0.4241261567918307,0.6666666666666666,0.41753546947234177,"[0.0, 0.125, 0.46808510638297873, 0.8421052631578947, 0.8181818181818182]","[0.0, 0.1111111111111111, 0.6666666666666666, 0.7804878048780488, 0.5294117647058824]","[0.0, 0.11764705882352941, 0.55, 0.810126582278481, 0.6428571428571429]","[0.0, 0.1111111111111111, 0.6666666666666666, 0.7804878048780488, 0.5294117647058824]"
KNN,49,10,0.954234189560065,0.6451491042010298,0.8319076373580572,0.5918169469232342,0.585259745798857,0.45871502751298143,0.7622377622377622,0.44062271062271063,"[0.0, 0.25, 0.6888888888888889, 0.8160919540229885, 0.8571428571428571]","[0.0, 0.14285714285714285, 0.775, 0.9102564102564102, 0.375]","[0.0, 0.18181818181818182, 0.7294117647058823, 0.8606060606060606, 0.5217391304347826]","[0.0, 0.14285714285714285, 0.775, 0.9102564102564102, 0.375]"
KNN,50,10,0.954648231797476,0.524576417215249,0.8259113662802484,0.45508284750637473,0.44843014734243614,0.5104496340188219,0.6503496503496503,0.48779169766641867,"[0.5, 0.3333333333333333, 0.6666666666666666, 0.6746987951807228, 0.631578947368421]","[0.25, 0.2222222222222222, 0.5116279069767442, 0.8235294117647058, 0.631578947368421]","[0.3333333333333333, 0.26666666666666666, 0.5789473684210527, 0.7417218543046358, 0.631578947368421]","[0.25, 0.2222222222222222, 0.5116279069767442, 0.8235294117647058, 0.631578947368421]"
Logistic Regression,1,1,0.9419409740901626,0.6101475554442551,0.8786944927251099,0.4516360017709245,0.4453538757823784,0.44824891727949634,0.6111111111111112,0.4738831020521162,"[0.0, 0.2777777777777778, 0.5384615384615384, 0.8360655737704918, 0.5806451612903226]","[0.0, 0.45454545454545453, 0.3783783783783784, 0.7183098591549296, 0.8181818181818182]","[0.0, 0.3448275862068966, 0.4444444444444444, 0.7727272727272727, 0.6792452830188679]","[0.0, 0.45454545454545453, 0.3783783783783784, 0.7183098591549296, 0.8181818181818182]"
Logistic Regression,2,1,0.8127338735370803,0.49016578057863003,0.8019372712598241,0.5291166275091855,0.5206134094151211,0.4876100407319276,0.6713286713286714,0.6095454545454546,"[0.2, 0.0, 0.6363636363636364, 0.8709677419354839, 0.68]","[1.0, 0.0, 0.525, 0.75, 0.7727272727272727]","[0.3333333333333333, 0.0, 0.5753424657534246, 0.8059701492537313, 0.723404255319149]","[1.0, 0.0, 0.525, 0.75, 0.7727272727272727]"
