Classifier,Fold,Repeat,train_auc,train_f1_macro,val_auc,val_mcc,val_kappa,val_f1_macro,val_accuracy,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
KNN,8,2,0.9410631502925341,0.5299286275551139,0.7095036624913051,0.37867501343446713,0.3774208076865334,0.3992859341915945,0.5944055944055944,0.3888888888888889,"[0.0, 0.44, 0.5797101449275363, 0.7021276595744681, 0.5]","[0.0, 0.39285714285714285, 0.6349206349206349, 0.75, 0.16666666666666666]","[0.0, 0.41509433962264153, 0.6060606060606061, 0.7252747252747253, 0.25]","[0.0, 0.39285714285714285, 0.6349206349206349, 0.75, 0.16666666666666666]"
KNN,9,2,0.9432768668483178,0.5682409940741229,0.6647510741527727,0.34077708663526834,0.33886615128088526,0.3282483660130719,0.5734265734265734,0.3407818017574115,"[0.0, 0.34782608695652173, 0.6142857142857143, 0.6326530612244898, 0.0]","[0.0, 0.2962962962962963, 0.6515151515151515, 0.7560975609756098, 0.0]","[0.0, 0.32, 0.6323529411764706, 0.6888888888888889, 0.0]","[0.0, 0.2962962962962963, 0.6515151515151515, 0.7560975609756098, 0.0]"
KNN,10,2,0.9310047401177866,0.4933025989952508,0.7995525180190626,0.4885705384653428,0.48733790999237225,0.4406593406593406,0.6713286713286714,0.43003663003663,"[0.0, 0.34615384615384615, 0.7142857142857143, 0.8, 1.0]","[0.0, 0.34615384615384615, 0.7142857142857143, 0.9230769230769231, 0.16666666666666666]","[0.0, 0.34615384615384615, 0.7142857142857143, 0.8571428571428571, 0.2857142857142857]","[0.0, 0.34615384615384615, 0.7142857142857143, 0.9230769230769231, 0.16666666666666666]"
KNN,11,3,0.9395812761469895,0.513652630016549,0.6997742443586217,0.35156870687532005,0.34994816173538557,0.4097363330957956,0.6013986013986014,0.38052767052767056,"[0.0, 0.15384615384615385, 0.6125, 0.8888888888888888, 1.0]","[0.0, 0.19047619047619047, 0.6621621621621622, 0.8, 0.25]","[0.0, 0.1702127659574468, 0.6363636363636364, 0.8421052631578947, 0.4]","[0.0, 0.19047619047619047, 0.6621621621621622, 0.8, 0.25]"
KNN,12,3,0.9406442853471445,0.5316170818785286,0.6781965938040111,0.39610390397307604,0.3947089947089947,0.4261209262713551,0.6083916083916084,0.40650320243255483,"[0.0, 0.4642857142857143, 0.6111111111111112, 0.6904761904761905, 1.0]","[0.0, 0.4482758620689655, 0.676923076923077, 0.7073170731707317, 0.2]","[0.0, 0.45614035087719296, 0.6423357664233577, 0.6987951807228916, 0.3333333333333333]","[0.0, 0.4482758620689655, 0.676923076923077, 0.7073170731707317, 0.2]"
KNN,13,3,0.936733466855947,0.539200575175214,0.7660524590346159,0.3889127387092399,0.38581161137440756,0.350976547180171,0.5944055944055944,0.35848054582334504,"[0.0, 0.42857142857142855, 0.5522388059701493, 0.75, 0.0]","[0.0, 0.41379310344827586, 0.6727272727272727, 0.7058823529411765, 0.0]","[0.0, 0.42105263157894735, 0.6065573770491803, 0.7272727272727273, 0.0]","[0.0, 0.41379310344827586, 0.6727272727272727, 0.7058823529411765, 0.0]"
KNN,14,3,0.9423325711333866,0.551687079429815,0.7356041843850292,0.40195501329372735,0.3931655747468731,0.35399066140804203,0.6013986013986014,0.3707259953161593,"[0.0, 0.5789473684210527, 0.5735294117647058, 0.6545454545454545, 0.0]","[0.0, 0.3142857142857143, 0.639344262295082, 0.9, 0.0]","[0.0, 0.4074074074074074, 0.6046511627906976, 0.7578947368421053, 0.0]","[0.0, 0.3142857142857143, 0.639344262295082, 0.9, 0.0]"
KNN,15,3,0.9316507000613304,0.5255974983680064,0.7456928392631853,0.4699395984857572,0.465300628178283,0.44306500595855913,0.6503496503496503,0.4482937661019853,"[0.0, 0.5161290322580645, 0.7384615384615385, 0.6222222222222222, 1.0]","[0.0, 0.5925925925925926, 0.6575342465753424, 0.8484848484848485, 0.14285714285714285]","[0.0, 0.5517241379310345, 0.6956521739130435, 0.717948717948718, 0.25]","[0.0, 0.5925925925925926, 0.6575342465753424, 0.8484848484848485, 0.14285714285714285]"
KNN,16,4,0.939568380732247,0.5415056360701387,0.6833600750198829,0.33528116999733193,0.33330785692448794,0.33094293360960025,0.5734265734265734,0.3462231462231462,"[0.0, 0.3333333333333333, 0.6216216216216216, 0.6363636363636364, 0.0]","[0.0, 0.3076923076923077, 0.6666666666666666, 0.7567567567567568, 0.0]","[0.0, 0.32, 0.6433566433566433, 0.691358024691358, 0.0]","[0.0, 0.3076923076923077, 0.6666666666666666, 0.7567567567567568, 0.0]"
KNN,17,4,0.9418138532999457,0.539798568716105,0.7112274207213533,0.4276698837043598,0.42642548171451045,0.4595898085773361,0.6433566433566433,0.42801932367149764,"[0.0, 0.34782608695652173, 0.631578947368421, 0.813953488372093, 1.0]","[0.0, 0.3333333333333333, 0.6956521739130435, 0.7777777777777778, 0.3333333333333333]","[0.0, 0.3404255319148936, 0.6620689655172414, 0.7954545454545454, 0.5]","[0.0, 0.3333333333333333, 0.6956521739130435, 0.7777777777777778, 0.3333333333333333]"
KNN,18,4,0.9325047892018204,0.5389004943165985,0.6870279445317762,0.5192053247707776,0.5125,0.40444354531607,0.6853146853146853,0.40773079697078973,"[0.0, 0.7, 0.6231884057971014, 0.7592592592592593, 0.0]","[0.0, 0.4375, 0.7288135593220338, 0.8723404255319149, 0.0]","[0.0, 0.5384615384615384, 0.671875, 0.8118811881188119, 0.0]","[0.0, 0.4375, 0.7288135593220338, 0.8723404255319149, 0.0]"
KNN,19,4,0.932635040337148,0.4583014011432702,0.7736626453388263,0.42292738599891117,0.42105263157894746,0.38068627450980397,0.6223776223776224,0.39972745855098796,"[0.0, 0.53125, 0.6617647058823529, 0.627906976744186, 0.0]","[0.0, 0.6071428571428571, 0.6617647058823529, 0.7297297297297297, 0.0]","[0.0, 0.5666666666666667, 0.6617647058823529, 0.675, 0.0]","[0.0, 0.6071428571428571, 0.6617647058823529, 0.7297297297297297, 0.0]"
KNN,20,4,0.9373042796340488,0.5235409721951699,0.7081383740426384,0.4419130330525684,0.4401270591711606,0.4318393082327508,0.6293706293706294,0.4229430068139745,"[0.0, 0.43333333333333335, 0.6417910447761194, 0.7333333333333333, 1.0]","[0.0, 0.41935483870967744, 0.6825396825396826, 0.8461538461538461, 0.16666666666666666]","[0.0, 0.4262295081967213, 0.6615384615384615, 0.7857142857142857, 0.2857142857142857]","[0.0, 0.41935483870967744, 0.6825396825396826, 0.8461538461538461, 0.16666666666666666]"
KNN,21,5,0.9373425312767594,0.5114166428369293,0.7145258305157807,0.28155624271622676,0.2741116751269036,0.38431131592421913,0.5384615384615384,0.37009187847897523,"[0.0, 0.32, 0.5294117647058824, 0.71875, 1.0]","[0.0, 0.21621621621621623, 0.6923076923076923, 0.7419354838709677, 0.2]","[0.0, 0.25806451612903225, 0.6, 0.7301587301587301, 0.3333333333333333]","[0.0, 0.21621621621621623, 0.6923076923076923, 0.7419354838709677, 0.2]"
KNN,22,5,0.9343368234308554,0.5413036428120257,0.7782185210884902,0.5050357674791485,0.5038550501156515,0.4638136686009027,0.6853146853146853,0.4522736418511067,"[0.0, 0.4230769230769231, 0.7142857142857143, 0.782608695652174, 1.0]","[0.0, 0.5, 0.704225352112676, 0.8571428571428571, 0.2]","[0.0, 0.4583333333333333, 0.7092198581560284, 0.8181818181818182, 0.3333333333333333]","[0.0, 0.5, 0.704225352112676, 0.8571428571428571, 0.2]"
KNN,23,5,0.9374950728711987,0.4950508066169733,0.7566617426826575,0.3696799834848776,0.3689416419386745,0.3496296296296296,0.5944055944055944,0.354247491638796,"[0.0, 0.39285714285714285, 0.5857142857142857, 0.75, 0.0]","[0.0, 0.4230769230769231, 0.6307692307692307, 0.717391304347826, 0.0]","[0.0, 0.4074074074074074, 0.6074074074074074, 0.7333333333333333, 0.0]","[0.0, 0.4230769230769231, 0.6307692307692307, 0.717391304347826, 0.0]"
KNN,24,5,0.9367440198347083,0.5487468356330456,0.6957224423198207,0.42238080172799364,0.41783863804589194,0.40774928774928776,0.6153846153846154,0.4063247863247863,"[0.0, 0.5416666666666666, 0.6268656716417911, 0.6274509803921569, 1.0]","[0.0, 0.43333333333333335, 0.6666666666666666, 0.8205128205128205, 0.1111111111111111]","[0.0, 0.48148148148148145, 0.6461538461538462, 0.7111111111111111, 0.2]","[0.0, 0.43333333333333335, 0.6666666666666666, 0.8205128205128205, 0.1111111111111111]"
KNN,25,5,0.9415799759629371,0.5659582531831582,0.7502533579063948,0.3607409078159601,0.3602266795913801,0.33921470342522975,0.5804195804195804,0.34573956628477903,"[0.0, 0.3225806451612903, 0.5967741935483871, 0.75, 0.0]","[0.0, 0.38461538461538464, 0.578125, 0.7659574468085106, 0.0]","[0.0, 0.3508771929824561, 0.5873015873015873, 0.7578947368421053, 0.0]","[0.0, 0.38461538461538464, 0.578125, 0.7659574468085106, 0.0]"
KNN,26,6,0.9341465492741948,0.5165783640079324,0.7379896390542404,0.3948018112310822,0.39293959931481337,0.36248689773757786,0.6013986013986014,0.37894736842105264,"[0.0, 0.4, 0.5882352941176471, 0.7555555555555555, 0.0]","[0.0, 0.375, 0.625, 0.8947368421052632, 0.0]","[0.0, 0.3870967741935484, 0.6060606060606061, 0.8192771084337349, 0.0]","[0.0, 0.375, 0.625, 0.8947368421052632, 0.0]"
KNN,27,6,0.9378558473094116,0.5430372666580585,0.7249583418618364,0.39007388795915066,0.3868662554535881,0.35338794556724296,0.6013986013986014,0.3606115014311736,"[0.0, 0.4782608695652174, 0.6111111111111112, 0.6595744680851063, 0.0]","[0.0, 0.39285714285714285, 0.7213114754098361, 0.6888888888888889, 0.0]","[0.0, 0.43137254901960786, 0.6616541353383458, 0.6739130434782609, 0.0]","[0.0, 0.39285714285714285, 0.7213114754098361, 0.6888888888888889, 0.0]"
KNN,28,6,0.9366933268996602,0.522038054414736,0.7707395112618525,0.4454351725139057,0.44281457712583083,0.38249289398884095,0.6433566433566433,0.3952380952380953,"[0.0, 0.4, 0.6617647058823529, 0.825, 0.0]","[0.0, 0.5833333333333334, 0.6428571428571429, 0.75, 0.0]","[0.0, 0.4745762711864407, 0.6521739130434783, 0.7857142857142857, 0.0]","[0.0, 0.5833333333333334, 0.6428571428571429, 0.75, 0.0]"
KNN,29,6,0.9361685375231547,0.5123069362172574,0.7726781966570317,0.4592560006016049,0.44420360266088643,0.43810310641110384,0.6363636363636364,0.4141451367781156,"[0.0, 0.5789473684210527, 0.5625, 0.8095238095238095, 1.0]","[0.0, 0.34375, 0.8035714285714286, 0.723404255319149, 0.2]","[0.0, 0.43137254901960786, 0.6617647058823529, 0.7640449438202247, 0.3333333333333333]","[0.0, 0.34375, 0.8035714285714286, 0.723404255319149, 0.2]"
KNN,30,6,0.9412827721908001,0.4861060879150344,0.7332925156118144,0.4264348465437298,0.42056574923547396,0.41875681247834795,0.6293706293706294,0.42863510682865524,"[0.0, 0.42857142857142855, 0.7352941176470589, 0.5869565217391305, 1.0]","[0.0, 0.48, 0.6493506493506493, 0.8709677419354839, 0.14285714285714285]","[0.0, 0.4528301886792453, 0.6896551724137931, 0.7012987012987013, 0.25]","[0.0, 0.48, 0.6493506493506493, 0.8709677419354839, 0.14285714285714285]"
KNN,31,7,0.9345990310296332,0.5343601292224995,0.7968247680126558,0.42817339416655087,0.42625752284716545,0.3757824933687003,0.6223776223776224,0.3876422764227642,"[0.0, 0.5, 0.6268656716417911, 0.7021276595744681, 0.0]","[0.0, 0.4666666666666667, 0.6666666666666666, 0.8048780487804879, 0.0]","[0.0, 0.4827586206896552, 0.6461538461538462, 0.75, 0.0]","[0.0, 0.4666666666666667, 0.6666666666666666, 0.8048780487804879, 0.0]"
KNN,32,7,0.9398908119996576,0.5053471513515428,0.795421500852975,0.4856018900784428,0.4843362632409285,0.48133718133718134,0.6643356643356644,0.4588818438003221,"[0.0, 0.4074074074074074, 0.6612903225806451, 0.7924528301886793, 1.0]","[0.0, 0.4074074074074074, 0.640625, 0.9130434782608695, 0.3333333333333333]","[0.0, 0.4074074074074074, 0.6507936507936508, 0.8484848484848485, 0.5]","[0.0, 0.4074074074074074, 0.640625, 0.9130434782608695, 0.3333333333333333]"
KNN,33,7,0.9369247491421188,0.5427537434042645,0.7913718537385568,0.42874341076509787,0.42782049270359324,0.4472739339638294,0.6433566433566433,0.4350311169341631,"[0.0, 0.38461538461538464, 0.6578947368421053, 0.7948717948717948, 0.5]","[0.0, 0.4166666666666667, 0.704225352112676, 0.7209302325581395, 0.3333333333333333]","[0.0, 0.4, 0.6802721088435374, 0.7560975609756098, 0.4]","[0.0, 0.4166666666666667, 0.704225352112676, 0.7209302325581395, 0.3333333333333333]"
KNN,34,7,0.9449124524541512,0.5465851860501447,0.6771507340336037,0.3477076582042797,0.3448742020277882,0.34626990302317195,0.5734265734265734,0.3586184210526316,"[0.0, 0.42857142857142855, 0.5675675675675675, 0.6829268292682927, 0.0]","[0.0, 0.4, 0.65625, 0.7368421052631579, 0.0]","[0.0, 0.41379310344827586, 0.6086956521739131, 0.7088607594936709, 0.0]","[0.0, 0.4, 0.65625, 0.7368421052631579, 0.0]"
KNN,35,7,0.9327766294950843,0.5242055281971616,0.710652614097584,0.41429511031690713,0.408348725526413,0.4010267768407304,0.6083916083916084,0.40635954135954133,"[0.0, 0.44, 0.6507936507936508, 0.6296296296296297, 1.0]","[0.0, 0.36666666666666664, 0.6212121212121212, 0.918918918918919, 0.125]","[0.0, 0.4, 0.6356589147286822, 0.7472527472527473, 0.2222222222222222]","[0.0, 0.36666666666666664, 0.6212121212121212, 0.918918918918919, 0.125]"
KNN,36,8,0.9368043130209139,0.49834186016004206,0.7446758062266449,0.3750135202000933,0.3728544423440453,0.35820671271052956,0.5944055944055944,0.3539429246876056,"[0.0, 0.14285714285714285, 0.6029411764705882, 0.7547169811320755, 1.0]","[0.0, 0.14285714285714285, 0.6507936507936508, 0.851063829787234, 0.125]","[0.0, 0.14285714285714285, 0.6259541984732825, 0.8, 0.2222222222222222]","[0.0, 0.14285714285714285, 0.6507936507936508, 0.851063829787234, 0.125]"
KNN,37,8,0.9366667757632076,0.5418565581243721,,0.45555934352026184,0.45461479786422576,0.5683321474688381,0.6503496503496503,0.5668417366946779,"[0.0, 0.5454545454545454, 0.6619718309859155, 0.75, 0.3333333333333333]","[0.0, 0.6, 0.6911764705882353, 0.6428571428571429, 0.3333333333333333]","[0.0, 0.5714285714285714, 0.6762589928057554, 0.6923076923076923, 0.3333333333333333]","[nan, 0.6, 0.6911764705882353, 0.6428571428571429, 0.3333333333333333]"
KNN,38,8,0.9402623417967941,0.5301398233837917,0.7327076048818469,0.407056973787511,0.4004641760874448,0.35298031337886704,0.6083916083916084,0.3671648690292758,"[0.0, 0.45, 0.5694444444444444, 0.7254901960784313, 0.0]","[0.0, 0.3, 0.6949152542372882, 0.8409090909090909, 0.0]","[0.0, 0.36, 0.6259541984732825, 0.7789473684210526, 0.0]","[0.0, 0.3, 0.6949152542372882, 0.8409090909090909, 0.0]"
KNN,39,8,0.9390125477816287,0.5475488303032959,0.726538137434644,0.37369019031317763,0.37142857142857133,0.4178354978354978,0.5944055944055944,0.40864063166880066,"[0.0, 0.42857142857142855, 0.6376811594202898, 0.6363636363636364, 1.0]","[0.0, 0.375, 0.6197183098591549, 0.8484848484848485, 0.2]","[0.0, 0.4, 0.6285714285714286, 0.7272727272727273, 0.3333333333333333]","[0.0, 0.375, 0.6197183098591549, 0.8484848484848485, 0.2]"
KNN,40,8,0.9323938925089974,0.504345459452549,0.7338299011940036,0.4881172691248743,0.48529637004135395,0.39798295948530693,0.6713286713286714,0.4091985129298562,"[0.0, 0.5, 0.68, 0.7619047619047619, 0.0]","[0.0, 0.4642857142857143, 0.7611940298507462, 0.8205128205128205, 0.0]","[0.0, 0.48148148148148145, 0.7183098591549296, 0.7901234567901234, 0.0]","[0.0, 0.4642857142857143, 0.7611940298507462, 0.8205128205128205, 0.0]"
KNN,41,9,0.9327832278408852,0.5262798645371488,0.7805259934152387,0.41688322634674924,0.4116123133191101,0.4335470085470085,0.6223776223776224,0.42036053130929796,"[0.0, 0.5714285714285714, 0.6447368421052632, 0.6136363636363636, 1.0]","[0.0, 0.3870967741935484, 0.7205882352941176, 0.7941176470588235, 0.2]","[0.0, 0.46153846153846156, 0.6805555555555556, 0.6923076923076923, 0.3333333333333333]","[0.0, 0.3870967741935484, 0.7205882352941176, 0.7941176470588235, 0.2]"
KNN,42,9,0.9406531169476384,0.4886951747184722,0.7505023781499905,0.363903491808968,0.3625883799569628,0.4407647907647908,0.5944055944055944,0.455012155012155,"[0.0, 0.27586206896551724, 0.6571428571428571, 0.7142857142857143, 0.5]","[0.0, 0.2962962962962963, 0.6216216216216216, 0.8571428571428571, 0.5]","[0.0, 0.2857142857142857, 0.6388888888888888, 0.7792207792207793, 0.5]","[0.0, 0.2962962962962963, 0.6216216216216216, 0.8571428571428571, 0.5]"
KNN,43,9,0.9384895245984435,0.5012712121253156,0.7419470726301786,0.367474232511709,0.3656922629435718,0.3546701891458925,0.5734265734265734,0.36765698601683916,"[0.0, 0.53125, 0.532258064516129, 0.6530612244897959, 0.0]","[0.0, 0.5151515151515151, 0.5789473684210527, 0.7441860465116279, 0.0]","[0.0, 0.5230769230769231, 0.5546218487394958, 0.6956521739130435, 0.0]","[0.0, 0.5151515151515151, 0.5789473684210527, 0.7441860465116279, 0.0]"
KNN,44,9,0.9319092638084004,0.5338979870060678,0.7320330901114298,0.5138987998399839,0.5104974897307166,0.43449466196042585,0.6853146853146853,0.43605590062111804,"[0.0, 0.34615384615384615, 0.75, 0.7843137254901961, 1.0]","[0.0, 0.5, 0.6857142857142857, 0.8695652173913043, 0.125]","[0.0, 0.4090909090909091, 0.7164179104477612, 0.8247422680412371, 0.2222222222222222]","[0.0, 0.5, 0.6857142857142857, 0.8695652173913043, 0.125]"
KNN,45,9,0.9356435697335634,0.5279028924906652,0.7344253908669418,0.47794944556367036,0.4684418145956608,0.38848389419277807,0.6573426573426573,0.38698386224305803,"[0.0, 0.5, 0.5769230769230769, 0.9230769230769231, 0.0]","[0.0, 0.40625, 0.7627118644067796, 0.7659574468085106, 0.0]","[0.0, 0.4482758620689655, 0.656934306569343, 0.8372093023255814, 0.0]","[0.0, 0.40625, 0.7627118644067796, 0.7659574468085106, 0.0]"
KNN,46,10,0.9448954524731976,0.5612988649777817,0.7113044891295923,0.33987346605705354,0.33951777047126985,0.3374220374220374,0.5874125874125874,0.3431912681912682,"[0.0, 0.32142857142857145, 0.6486486486486487, 0.6923076923076923, 0.0]","[0.0, 0.375, 0.6486486486486487, 0.6923076923076923, 0.0]","[0.0, 0.34615384615384615, 0.6486486486486487, 0.6923076923076923, 0.0]","[0.0, 0.375, 0.6486486486486487, 0.6923076923076923, 0.0]"
KNN,47,10,0.9358627773318151,0.5150113476833573,0.7402981106246669,0.39919129831783867,0.3966699314397649,0.3574269005847953,0.6083916083916084,0.36857142857142855,"[0.0, 0.44, 0.6, 0.7083333333333334, 0.0]","[0.0, 0.36666666666666664, 0.6666666666666666, 0.8095238095238095, 0.0]","[0.0, 0.4, 0.631578947368421, 0.7555555555555555, 0.0]","[0.0, 0.36666666666666664, 0.6666666666666666, 0.8095238095238095, 0.0]"
KNN,48,10,0.9368367511690078,0.5329942628050045,0.7229325753156519,0.4528825056062878,0.45027924856749113,0.4213636363636364,0.6293706293706294,0.4276223776223776,"[0.0, 0.5517241379310345, 0.65, 0.6538461538461539, 0.5]","[0.0, 0.6153846153846154, 0.65, 0.7727272727272727, 0.1]","[0.0, 0.5818181818181818, 0.65, 0.7083333333333334, 0.16666666666666666]","[0.0, 0.6153846153846154, 0.65, 0.7727272727272727, 0.1]"
KNN,49,10,0.9416571059339203,0.5045426945790917,0.7081636804383481,0.3661608016297916,0.36052428681572857,0.3450284198560061,0.5944055944055944,0.3616831807349805,"[0.0, 0.4090909090909091, 0.5897435897435898, 0.6976744186046512, 0.0]","[0.0, 0.2647058823529412, 0.6865671641791045, 0.8571428571428571, 0.0]","[0.0, 0.32142857142857145, 0.6344827586206897, 0.7692307692307693, 0.0]","[0.0, 0.2647058823529412, 0.6865671641791045, 0.8571428571428571, 0.0]"
KNN,50,10,0.933532551785242,0.5212909779327811,0.7402071366895651,0.44995227230683293,0.4490027198549411,0.4548082581034526,0.6433566433566433,0.4303009259259259,"[0.0, 0.44, 0.6231884057971014, 0.7872340425531915, 1.0]","[0.0, 0.4074074074074074, 0.671875, 0.8222222222222222, 0.25]","[0.0, 0.4230769230769231, 0.6466165413533834, 0.8043478260869565, 0.4]","[0.0, 0.4074074074074074, 0.671875, 0.8222222222222222, 0.25]"
Logistic Regression,1,1,0.9120159793406843,0.5366202618853922,0.7584320133062067,0.44475677769595434,0.4377711496746204,0.44964360587002095,0.5944055944055944,0.4712813620071684,"[0.0, 0.55, 0.7272727272727273, 0.6363636363636364, 0.3]","[0.0, 0.6875, 0.5161290322580645, 0.7777777777777778, 0.375]","[0.0, 0.6111111111111112, 0.6037735849056604, 0.7, 0.3333333333333333]","[0.0, 0.6875, 0.5161290322580645, 0.7777777777777778, 0.375]"
Logistic Regression,2,1,0.9055675518521964,0.5725253720049965,0.7912677252208549,0.3807784680632143,0.3640287769784172,0.4112744854287985,0.5244755244755245,0.4864996775616876,"[0.1111111111111111, 0.4186046511627907, 0.6875, 0.7804878048780488, 0.1111111111111111]","[0.4, 0.6428571428571429, 0.36065573770491804, 0.6956521739130435, 0.3333333333333333]","[0.17391304347826086, 0.5070422535211268, 0.4731182795698925, 0.735632183908046, 0.16666666666666666]","[0.4, 0.6428571428571429, 0.36065573770491804, 0.6956521739130435, 0.3333333333333333]"
Logistic Regression,3,1,0.8986137631719288,0.5393007134607487,0.8904273668074831,0.4114756735232546,0.37929273586110057,0.48627246756472936,0.5244755244755245,0.6373014027745485,"[0.043478260869565216, 0.5151515151515151, 0.8571428571428571, 0.5714285714285714, 0.5]","[0.5, 0.5151515151515151, 0.34782608695652173, 0.8235294117647058, 1.0]","[0.08, 0.5151515151515151, 0.4948453608247423, 0.6746987951807228, 0.6666666666666666]","[0.5, 0.5151515151515151, 0.34782608695652173, 0.8235294117647058, 1.0]"
Logistic Regression,4,1,0.8995432149932849,0.5534464906412447,0.8310056531368343,0.34661354310244397,0.3333108108108108,0.36433941772063205,0.5174825174825175,0.397918424034832,"[0.0, 0.4358974358974359, 0.75, 0.6571428571428571, 0.07142857142857142]","[0.0, 0.5862068965517241, 0.4647887323943662, 0.6052631578947368, 0.3333333333333333]","[0.0, 0.5, 0.5739130434782609, 0.6301369863013698, 0.11764705882352941]","[0.0, 0.5862068965517241, 0.4647887323943662, 0.6052631578947368, 0.3333333333333333]"
Logistic Regression,5,1,0.9063191608680812,0.5628126431221601,0.7925641998584305,0.4226111926761624,0.41636760256139616,0.43403671970624236,0.5944055944055944,0.48001587679606256,"[0.0, 0.375, 0.7346938775510204, 0.7346938775510204, 0.2857142857142857]","[0.0, 0.47368421052631576, 0.5538461538461539, 0.7058823529411765, 0.6666666666666666]","[0.0, 0.4186046511627907, 0.631578947368421, 0.72, 0.4]","[0.0, 0.47368421052631576, 0.5538461538461539, 0.7058823529411765, 0.6666666666666666]"
Logistic Regression,6,2,0.8981539184598256,0.5152738620427505,0.8020683947591231,0.48053696932927603,0.4669964760097588,0.4914575271789202,0.6153846153846154,0.5895779500430663,"[0.0, 0.475, 0.75, 0.8421052631578947, 0.3333333333333333]","[0.0, 0.7037037037037037, 0.5, 0.7441860465116279, 1.0]","[0.0, 0.5671641791044776, 0.6, 0.7901234567901234, 0.5]","[0.0, 0.7037037037037037, 0.5, 0.7441860465116279, 1.0]"
Logistic Regression,7,2,0.8989222588652863,0.5281312422801785,0.8868005008214244,0.4218151225842155,0.41175690021231415,0.5192006033182504,0.5664335664335665,0.6582342219184325,"[0.1875, 0.5428571428571428, 0.6585365853658537, 0.7, 0.36363636363636365]","[0.75, 0.5757575757575758, 0.42857142857142855, 0.7368421052631579, 0.8]","[0.3, 0.5588235294117647, 0.5192307692307693, 0.717948717948718, 0.5]","[0.75, 0.5757575757575758, 0.42857142857142855, 0.7368421052631579, 0.8]"
Logistic Regression,8,2,0.907444086659851,0.5749200314692609,0.8249443716037709,0.4357496755641419,0.4239677744209466,0.4440292228540089,0.5804195804195804,0.5295093795093795,"[0.07142857142857142, 0.5769230769230769, 0.725, 0.72, 0.15384615384615385]","[0.5, 0.5357142857142857, 0.4603174603174603, 0.8181818181818182, 0.3333333333333333]","[0.125, 0.5555555555555556, 0.5631067961165048, 0.7659574468085106, 0.21052631578947367]","[0.5, 0.5357142857142857, 0.4603174603174603, 0.8181818181818182, 0.3333333333333333]"
Logistic Regression,9,2,0.9203300024351069,0.6140052540219152,0.7528176415155529,0.32893896769605874,0.3182359952324195,0.37022178086726243,0.4965034965034965,0.4177301469984397,"[0.0, 0.43333333333333335, 0.7, 0.6511627906976745, 0.125]","[0.0, 0.48148148148148145, 0.42424242424242425, 0.6829268292682927, 0.5]","[0.0, 0.45614035087719296, 0.5283018867924528, 0.6666666666666666, 0.2]","[0.0, 0.48148148148148145, 0.42424242424242425, 0.6829268292682927, 0.5]"
Logistic Regression,10,2,0.9056458859453553,0.5482514703441272,0.7461363668133106,0.4449040347581981,0.42124469214437366,0.42204596518773185,0.5734265734265734,0.4555311355311356,"[0.0, 0.47619047619047616, 0.8888888888888888, 0.6511627906976745, 0.18181818181818182]","[0.0, 0.7692307692307693, 0.45714285714285713, 0.717948717948718, 0.3333333333333333]","[0.0, 0.5882352941176471, 0.6037735849056604, 0.6829268292682927, 0.23529411764705882]","[0.0, 0.7692307692307693, 0.45714285714285713, 0.717948717948718, 0.3333333333333333]"
Logistic Regression,11,3,0.9079114974651482,0.5771877970288328,0.8285161687850723,0.3072267611935626,0.2970783716422044,0.37890447249493536,0.5034965034965035,0.43951093951093956,"[0.10526315789473684, 0.1724137931034483, 0.68, 0.75, 0.2]","[0.5, 0.23809523809523808, 0.4594594594594595, 0.75, 0.25]","[0.17391304347826086, 0.2, 0.5483870967741935, 0.75, 0.2222222222222222]","[0.5, 0.23809523809523808, 0.4594594594594595, 0.75, 0.25]"
Logistic Regression,12,3,0.9111818829081596,0.5733112778730918,0.7277533326231589,0.4188002152935912,0.40724381625441697,0.41572855557317273,0.5734265734265734,0.4565801902050851,"[0.0, 0.4878048780487805, 0.7317073170731707, 0.6818181818181818, 0.16666666666666666]","[0.0, 0.6896551724137931, 0.46153846153846156, 0.7317073170731707, 0.4]","[0.0, 0.5714285714285714, 0.5660377358490566, 0.7058823529411765, 0.23529411764705882]","[0.0, 0.6896551724137931, 0.46153846153846156, 0.7317073170731707, 0.4]"
Logistic Regression,13,3,0.8992273234611213,0.5214534491716434,0.8297382110071766,0.392696081523692,0.3802613434893952,0.43973612006413115,0.5384615384615384,0.5575819042350483,"[0.07142857142857142, 0.42105263157894735, 0.6451612903225806, 0.8, 0.26666666666666666]","[0.5, 0.5517241379310345, 0.36363636363636365, 0.7058823529411765, 0.6666666666666666]","[0.125, 0.47761194029850745, 0.46511627906976744, 0.75, 0.38095238095238093]","[0.5, 0.5517241379310345, 0.36363636363636365, 0.7058823529411765, 0.6666666666666666]"
Logistic Regression,14,3,0.9087345711472817,0.5702475650069656,0.8238581627601821,0.36707520516454395,0.3546588797451553,0.4158808786672563,0.5244755244755245,0.5197501951600312,"[0.1, 0.5714285714285714, 0.6470588235294118, 0.6, 0.14285714285714285]","[0.25, 0.5714285714285714, 0.36065573770491804, 0.75, 0.6666666666666666]","[0.14285714285714285, 0.5714285714285714, 0.4631578947368421, 0.6666666666666666, 0.23529411764705882]","[0.25, 0.5714285714285714, 0.36065573770491804, 0.75, 0.6666666666666666]"
